,ATE,CI2.5,CI97.5,pvalue,theta lower,theta upper,RV,rva,rmse ml_l,rmse ml_m
mqn7_m,0.048913566892766144,-0.00811016860231719,0.10593730238784949,0.09272228465627558,-0.03639000471979148,0.13421713850532377,0.05864343873169113,0.0014622746657061327,0.8749612922856814,1.079216356235437
mqn8_m,-0.02942877220703298,-0.09984216897991369,0.04098462456584773,0.4126992201741696,-0.11441386091461088,0.05555631650054492,0.035841728204111314,5.585569700256454e-06,0.8749612922856814,1.0845154204948373
na1_m,-0.05397034754535241,-0.10269827058788997,-0.005242424502814862,0.029944180108174012,-0.14182182333329904,0.033881128242594226,0.06269410595548067,0.01692089882438448,0.8749612922856814,1.0476346057047001
nac_m,-0.03716791795600697,-0.10563392624793985,0.03129809033592592,0.2873290452502051,-0.12176257781354416,0.04742674190153023,0.04525344301267671,5.6606646942832655e-06,0.8749612922856814,1.0890789798885974
ncam_m,-0.04987649182653974,-0.12601096115579744,0.02625797750271796,0.19914439561403618,-0.13536143681740598,0.0356084531643265,0.05963944634901807,6.252358827600541e-06,0.8749612922856814,1.0768572991237253
nh4_m,0.011655367844787462,-0.05172805542416006,0.07503879111373499,0.7185395866385085,-0.0734830861122107,0.09679382180178563,0.014327884568366932,6.1656879367097556e-06,0.8749612922856814,1.0831699747369148
nmn_m,0.06781146822103275,-0.027056854140106,0.1626797905821715,0.16122190365807376,-0.014336576371126758,0.14995951281319225,0.08330982563915323,4.428736513056661e-06,0.8749612922856814,1.1184909273916335
no2_m,0.04248590205769662,-0.0210577635492053,0.10602956766459853,0.19004342868667845,-0.04241189852400638,0.12738370263939963,0.05137787731973403,4.799215829196478e-06,0.8749612922856814,1.0848451378609245
o2_m,0.0932708849466216,0.013438086097371654,0.17310368379587154,0.022028240604419012,0.00890473181660198,0.17763703807664122,0.10994335320138755,0.02090468943149677,0.8749612922856814,1.0858509928768068
ocdca_m,-0.0735100878695457,-0.14809023700183904,0.0010700612627476541,0.05337891059466745,-0.15691933816115222,0.009899162422060834,0.08868380544214424,0.01078282187592435,0.8749612922856814,1.1010001434314627
ocdcea_m,0.0011418316321097149,-0.0713235496427854,0.07360721290700484,0.9753628419290226,-0.08433172867402002,0.08661539193823946,0.0014056922707841887,4.986957203752852e-06,0.8749612922856814,1.0790345751384427
orn_m,-0.03575439163417289,-0.09250995362051181,0.021001170352166032,0.21693412373854926,-0.1196522912307075,0.04814350796236172,0.043924518337263845,6.5915652304203215e-06,0.8749612922856814,1.098193181844246
